327;ACENOCUMAROL;COAROL COMPRIMIDOS 4,0 mg;F-7516/16;LABORATORIOS ANDRÓMACO S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Anticoagulante
328;METILFENIDATO;ELEM COMPRIMIDOS 10 mg;F-7543/16;LABORATORIOS ANDRÓMACO S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Estimulante sistema nervioso central
329;LEVOFLOXACINO;QUINOBIOT COMPRIMIDOS RECUBIERTOS 500 mg (LEVOFLOXACINO);F-7405/16;LABORATORIOS ANDRÓMACO S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antibiótico
330;METFORMINA;GLIFORTEX COMPRIMIDOS RECUBIERTOS 850 mg;F-7151/15;LABORATORIOS ANDRÓMACO S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Diabetes Mellitus
331;ALPRAZOLAM;ALPRAZOLAM COMPRIMIDOS 0,5 mg;F-6506/15;LABORATORIOS ANDRÓMACO S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Ansiedad
332;CARBAMAZEPINA;CARBAMAZEPINA COMPRIMIDOS 200 mg;F-6516/15;LABORATORIOS ANDRÓMACO S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antiepiléptico - Estabilizador del estado de ánimo
333;CEFADROXILO;CEFADROXILO CÁPSULAS 500 mg;F-6518/15;LABORATORIOS ANDRÓMACO S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antibiótico
334;ESPIRONOLACTONA;ESPIRONOLACTONA COMPRIMIDOS 25 mg;F-6546/15;LABORATORIOS ANDRÓMACO S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Diurético
335;METOCLOPRAMIDA;METOCLOPRAMIDA CLORHIDRATO COMPRIMIDOS 10 mg;F-6559/15;LABORATORIOS ANDRÓMACO S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Trastornos Gastrointestinales
336;TRIMEBUTINA;TRIMEBUTINA MALEATO COMPRIMIDOS 100 mg;F-6578/15;LABORATORIOS ANDRÓMACO S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antiespasmódico
337;RISPERIDONA;SPIRON COMPRIMIDOS RECUBIERTOS 1 mg;F-668/13;LABORATORIOS ANDRÓMACO S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Trastornos mentales
338;RISPERIDONA;SPIRON COMPRIMIDOS RECUBIERTOS 2 mg;F-669/13;LABORATORIOS ANDRÓMACO S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Trastornos mentales
339;RISPERIDONA;SPIRON COMPRIMIDOS RECUBIERTOS 3 mg;F-670/13;LABORATORIOS ANDRÓMACO S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Trastornos mentales
340;IBUPROFENO;IBU-6 COMPRIMIDOS 600 mg (Ibuprofeno);F-23295/17;LABORATORIOS ANDRÓMACO S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Analgésico / Antiinflamatorio
341;IBUPROFENO;IBUPROFENO COMPRIMIDOS 600 mg;F-23296/17;LABORATORIOS ANDRÓMACO S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Analgésico / Antiinflamatorio
342;IBUPROFENO;IBUPROFENO COMPRIMIDOS 400 mg;F-23297/17;LABORATORIOS ANDRÓMACO S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Analgésico / Antiinflamatorio
343;IBUPROFENO;IBU-4 COMPRIMIDOS 400 mg (Ibuprofeno);F-23298/17;LABORATORIOS ANDRÓMACO S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Analgésico / Antiinflamatorio
344;PARACETAMOL;PARACETAMOL COMPRIMIDOS 500 mg;F-8660/16;LABORATORIOS ANDRÓMACO S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Analgésico / Antipirético
345;CLOPIDOGREL;PICLOKARE COMPRIMIDOS RECUBIERTOS 75 mg;F-17986/15;COMERCIALIZADORA ALEFFARMA LTDA.;EQUIVALENTE TERAPÉUTICO;Suspendido;Antiagregante plaquetario
346;AMLODIPINO;LOMAKARE COMPRIMIDOS 10 mg (AMLODIPINO);F-18378/15;COMERCIALIZADORA ALEFFARMA LTDA.;EQUIVALENTE TERAPÉUTICO;Suspendido;Hipertensión arterial - Angina de pecho
347;AMLODIPINO;LOMAKARE COMPRIMIDOS 5 mg (AMLODIPINO);F-18379/15;COMERCIALIZADORA ALEFFARMA LTDA.;EQUIVALENTE TERAPÉUTICO;Suspendido;Hipertensión arterial - Angina de pecho
348;MEMANTINA;MEMIKARE COMPRIMIDOS RECUBIERTOS 10 mg;F-18186/15;COMERCIALIZADORA ALEFFARMA LTDA.;EQUIVALENTE TERAPÉUTICO;Suspendido;Alzheimer
349;QUETIAPINA;QUETKARE  COMPRIMIDOS RECUBIERTOS 25 mg;F-18293/15;COMERCIALIZADORA ALEFFARMA LTDA.;EQUIVALENTE TERAPÉUTICO;Suspendido;Trastornos mentales
350;QUETIAPINA;QUETKARE COMPRIMIDOS RECUBIERTOS 100 mg.;F-18294/15;COMERCIALIZADORA ALEFFARMA LTDA.;EQUIVALENTE TERAPÉUTICO;Suspendido;Trastornos mentales
351;QUETIAPINA;QUETKARE COMPRIMIDOS RECUBIERTOS 200 mg;F-18295/15;COMERCIALIZADORA ALEFFARMA LTDA.;EQUIVALENTE TERAPÉUTICO;Suspendido;Trastornos mentales
352;ESCITALOPRAM;ETALOKARE COMPRIMIDOS RECUBIERTOS 10 mg;F-19232/17;COMERCIALIZADORA ALEFFARMA LTDA.;EQUIVALENTE TERAPÉUTICO;Suspendido;Antidepresivo
353;VALSARTÁN;ALSARKARE COMPRIMIDOS RECUBIERTOS 80 mg;F-19190/17;COMERCIALIZADORA ALEFFARMA LTDA.;EQUIVALENTE TERAPÉUTICO;Suspendido;Hipertensión arterial
354;VALSARTÁN;ALSARKARE COMPRIMIDOS RECUBIERTOS 160 mg;F-19191/17;COMERCIALIZADORA ALEFFARMA LTDA.;EQUIVALENTE TERAPÉUTICO;Suspendido;Hipertensión arterial
355;VALSARTÁN;ALSARKARE COMPRIMIDOS RECUBIERTOS 320 mg;F-19192/17;COMERCIALIZADORA ALEFFARMA LTDA.;EQUIVALENTE TERAPÉUTICO;Suspendido;Hipertensión arterial
356;CARVEDILOL;CILOKARE COMPRIMIDOS RECUBIERTOS 6,25 mg;F-18682/16;COMERCIALIZADORA ALEFFARMA LTDA.;EQUIVALENTE TERAPÉUTICO;Suspendido;Hipertensión arterial - insuficiencia cardíaca
357;CARVEDILOL;CILOKARE COMPRIMIDOS RECUBIERTOS 12,5 mg;F-18683/16;COMERCIALIZADORA ALEFFARMA LTDA.;EQUIVALENTE TERAPÉUTICO;Suspendido;Hipertensión arterial - insuficiencia cardíaca
358;CARVEDILOL;CILOKARE COMPRIMIDOS RECUBIERTOS 25 mg;F-18684/16;COMERCIALIZADORA ALEFFARMA LTDA.;EQUIVALENTE TERAPÉUTICO;Suspendido;Hipertensión arterial - insuficiencia cardíaca
359;DONEPEZILO;NEPOKARE COMPRIMIDOS RECUBIERTOS 5 mg;F-19401/17;COMERCIALIZADORA ALEFFARMA LTDA.;EQUIVALENTE TERAPÉUTICO;Suspendido;Alzheimer
360;DONEPEZILO;NEPOKARE COMPRIMIDOS RECUBIERTOS 10 mg;F-19402/17;COMERCIALIZADORA ALEFFARMA LTDA.;EQUIVALENTE TERAPÉUTICO;Suspendido;Alzheimer
361;ATORVASTATINA;ORVAKARE COMPRIMIDOS RECUBIERTOS 40 mg;F-19731/12;COMERCIALIZADORA ALEFFARMA LTDA.;EQUIVALENTE TERAPÉUTICO;Suspendido;Disminución del colesterol
362;ATORVASTATINA;ORVAKARE COMPRIMIDOS RECUBIERTOS 10 mg;F-20629/13;COMERCIALIZADORA ALEFFARMA LTDA.;EQUIVALENTE TERAPÉUTICO;Suspendido;Disminución del colesterol
363;ATORVASTATINA;ORVAKARE COMPRIMIDOS RECUBIERTOS 20 mg;F-20630/13;COMERCIALIZADORA ALEFFARMA LTDA.;EQUIVALENTE TERAPÉUTICO;Suspendido;Disminución del colesterol
364;GADOVERSETAMIDA;OPTIMARK SOLUCIÓN INYECTABLE 0,5 MMOL/mL;F-12012/17;COMERCIALIZADORA MALLINCKRODT CHILE LTDA.;EQUIVALENTE TERAPÉUTICO;Sí;Exámenes médicos
365;MEGLUMINA;CONRAY 60 SOLUCIÓN INYECTABLE 60%;F-1070/13;COMERCIALIZADORA MALLINCKRODT CHILE LTDA.;EQUIVALENTE TERAPÉUTICO;Sí;Exámenes médicos
366;AMIDOTRIZOATO;MD GASTROVIEW SOLUCIÓN ORAL;F-9233/16;COMERCIALIZADORA MALLINCKRODT CHILE LTDA.;EQUIVALENTE TERAPÉUTICO;Sí;Exámenes médicos
367;AMIDOTRIZOATO;MD-76 R SOLUCIÓN INYECTABLE;F-9234/16;COMERCIALIZADORA MALLINCKRODT CHILE LTDA.;EQUIVALENTE TERAPÉUTICO;Sí;Exámenes médicos
368;IOVERSOL;OPTIRAY 320 SOLUCIÓN INYECTABLE 67,8% (IOVERSOL);F-9235/16;COMERCIALIZADORA MALLINCKRODT CHILE LTDA.;EQUIVALENTE TERAPÉUTICO;Sí;Exámenes médicos
369;IOVERSOL;OPTIRAY 350 SOLUCIÓN INYECTABLE AL 74%;F-9236/16;COMERCIALIZADORA MALLINCKRODT CHILE LTDA.;EQUIVALENTE TERAPÉUTICO;Sí;Exámenes médicos
370;RISPERIDONA;RISMIA COMPRIMIDOS RECUBIERTOS 3 mg (RISPERIDONA);F-22858/16;INDOPHARMA S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Trastornos mentales
371;RISPERIDONA;RISMIA COMPRIMIDOS RECUBIERTOS 1 mg (Risteridona);F-22859/16;INDOPHARMA S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Trastornos mentales
372;PREGABALINA;NEUROPREG CÁPSULAS 75 mg  (Pregabalina );F-23432/17;INDOPHARMA S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antiepiléptico - Dolores neurálgicos
373;LAMIVUDINA/ZIDOVUDINA;LAMIVUDINA/ZIDOVUDINA 150/300  COMPRIMIDOS RECUBIERTOS;F-21012/14;INDOPHARMA S.A.;EQUIVALENTE TERAPÉUTICO;Suspendido;Antiviral 
374;LEVETIRACETAM;LEVEPSY COMPRIMIDOS RECUBIERTOS 500 mg;F-21204/14;INDOPHARMA S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antiepiléptico - Estabilizador del estado de ánimo
375;LEVETIRACETAM;LEVEPSY COMPRIMIDOS RECUBIERTOS 1000 mg;F-21205/14;INDOPHARMA S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antiepiléptico - Estabilizador del estado de ánimo
376;LAMIVUDINA;LAMIVUDINA SOLUCIÓN ORAL 50 mg/5 mL ;F-21224/14;INDOPHARMA S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antiviral 
377;OLANZAPINA;OLEXAR COMPRIMIDOS RECUBIERTOS 10 mg;F-21638/15;INDOPHARMA S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Esquizofrenia
378;LAMIVUDINA;LAMIVUDINA COMPRIMIDOS RECUBIERTOS 150 mg;F-21238/14;INDOPHARMA S.A.;EQUIVALENTE TERAPÉUTICO;Suspendido;Antiviral 
379;NEVIRAPINA;NEVIRAPINA COMPRIMIDOS 200 mg;F-21261/14;INDOPHARMA S.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antiviral 
380;ANASTROZOL;ANASVITAE COMPRIMIDOS RECUBIERTOS 1 mg;F-21295/14;GALENICUM HEALTH CHILE S.p.A.;EQUIVALENTE TERAPÉUTICO;Sí;Cáncer
381;SILDENAFIL;SILDENAFILO COMPRIMIDOS RECUBIERTOS 100 mg;F-21296/14;GALENICUM HEALTH CHILE S.p.A.;EQUIVALENTE TERAPÉUTICO;Sí;Disfunción Eréctil
382;VALSARTÁN;VALVITAE COMPRIMIDOS RECUBIERTOS 80 mg;F-21231/14;GALENICUM HEALTH CHILE S.p.A.;EQUIVALENTE TERAPÉUTICO;Sí;Hipertensión arterial
383;VALSARTÁN;VALVITAE COMPRIMIDOS RECUBIERTOS 160 mg (VALSARTAN);F-21232/14;GALENICUM HEALTH CHILE S.p.A.;EQUIVALENTE TERAPÉUTICO;Sí;Hipertensión arterial
384;LETROZOL;LETROVITAE COMPRIMIDOS RECUBIERTOS 2,5 mg;F-21419/14;GALENICUM HEALTH CHILE S.p.A.;EQUIVALENTE TERAPÉUTICO;Sí;Cáncer
385;SILDENAFIL;SILDENAFILO COMPRIMIDOS RECUBIERTOS 50 mg;F-21311/14;GALENICUM HEALTH CHILE S.p.A.;EQUIVALENTE TERAPÉUTICO;Sí;Disfunción Eréctil
386;CILOSTAZOL;CILOSVITAE COMPRIMIDOS 100 mg;F-21312/14;GALENICUM HEALTH CHILE S.p.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antiagregante plaquetario / Vasodilatador
387;GALANTAMINA;GALANVITAE CÁPSULAS CON COMPRIMIDOS DE LIBERACIÓN PROLONGADA 8 mg (GALANTAMINA);F-21365/14;GALENICUM HEALTH CHILE S.p.A.;EQUIVALENTE TERAPÉUTICO;Sí;Alzheimer
388;GALANTAMINA;GALANVITAE  CÁPSULAS CON COMPRIMIDOS DE LIBERACIÓN PROLONGADA 16 mg;F-21366/14;GALENICUM HEALTH CHILE S.p.A.;EQUIVALENTE TERAPÉUTICO;Sí;Alzheimer
389;ESCITALOPRAM;ESCITAVITAE COMPRIMIDOS RECUBIERTOS 20 mg;F-21382/14;GALENICUM HEALTH CHILE S.p.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antidepresivo
390;ESCITALOPRAM;ESCITAVITAE COMPRIMIDOS RECUBIERTOS 10 mg;F-21383/14;GALENICUM HEALTH CHILE S.p.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antidepresivo
391;EXEMESTANO;EXEVITAE COMPRIMIDOS RECUBIERTOS 25 mg;F-21392/14;GALENICUM HEALTH CHILE S.p.A.;EQUIVALENTE TERAPÉUTICO;Sí;Cáncer
392;VALSARTÁN/HIDROCLOROTIAZIDA;VALVITAE PLUS 80 /12,5 COMPRIMIDOS RECUBIERTOS;F-21640/15;GALENICUM HEALTH CHILE S.p.A.;EQUIVALENTE TERAPÉUTICO;Sí;Hipertensión arterial
393;VALSARTÁN/HIDROCLOROTIAZIDA;VALVITAE  PLUS 160 /25 COMPRIMIDOS RECUBIERTOS ;F-21641/15;GALENICUM HEALTH CHILE S.p.A.;EQUIVALENTE TERAPÉUTICO;Sí;Hipertensión arterial
394;LEVETIRACETAM;LEVEVITAE COMPRIMIDOS RECUBIERTOS 500mg;F-21597/14;GALENICUM HEALTH CHILE S.p.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antiepiléptico - Estabilizador del estado de ánimo
395;LEVETIRACETAM;LEVEVITAE COMPRIMIDOS RECUBIERTOS 1000 mg;F-21461/14;GALENICUM HEALTH CHILE S.p.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antiepiléptico - Estabilizador del estado de ánimo
396;MEMANTINA;MEMANVITAE COMPRIMIDOS RECUBIERTOS 10 mg;F-21467/14;GALENICUM HEALTH CHILE S.p.A.;EQUIVALENTE TERAPÉUTICO;Sí;Alzheimer
397;IRBESARTÁN;IRBEVITAE COMPRIMIDOS RECUBIERTOS 150 mg (IRBESARTAN);F-21513/14;GALENICUM HEALTH CHILE S.p.A.;EQUIVALENTE TERAPÉUTICO;Sí;Hipertensión arterial
398;IRBESARTÁN;IRBEVITAE COMPRIMIDOS RECUBIERTOS 300 mg (IRBESARTAN);F-21514/14;GALENICUM HEALTH CHILE S.p.A.;EQUIVALENTE TERAPÉUTICO;Sí;Hipertensión arterial
399;IMATINIB;IMAVITAE COMPRIMIDOS RECUBIERTOS 400mg (IMATINIB);F-22415/16;GALENICUM HEALTH CHILE S.p.A.;EQUIVALENTE TERAPÉUTICO;Sí;Leucemia
400;IMATINIB;IMAVITAE COMPRIMIDOS RECUBIERTOS 100mg  (IMATINIB);F-22416/16;GALENICUM HEALTH CHILE S.p.A.;EQUIVALENTE TERAPÉUTICO;Sí;Leucemia
401;LEVOFLOXACINO;LEFLOXAVITAE COMPRIMIDOS RECUBIERTOS 500 mg (levofloxacino);F-22553/16;GALENICUM HEALTH CHILE S.p.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antibiótico
402;ÁCIDO IBANDRÓNICO;IBANVITAE COMPRIMIDOS RECUBIERTOS 150 mg (ÁCIDO IBANDRÓNICO);F-22711/16;GALENICUM HEALTH CHILE S.p.A.;EQUIVALENTE TERAPÉUTICO;Sí;Osteoporosis
403;MIRTAZAPINA;MIRTAVITAE COMPRIMIDOS RECUBIERTOS 15 mg (MIRTAZAPINA);F-22360/15;GALENICUM HEALTH CHILE S.p.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antidepresivo
404;MIRTAZAPINA;MIRTAVITAE COMPRIMIDOS RECUBIERTOS 30 mg (MIRTAZAPINA);F-22361/15;GALENICUM HEALTH CHILE S.p.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antidepresivo
405;ONDANSETRON;ONDANVITAE COMPRIMIDOS RECUBIERTOS 8mg (ONDANSETRÓN);F-22377/16;GALENICUM HEALTH CHILE S.p.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antiemético
406;ONDANSETRON;ONDANVITAE COMPRIMIDOS RECUBIERTOS 4mg (ONDANSETRÓN);F-22378/16;GALENICUM HEALTH CHILE S.p.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antiemético
407;TOPIRAMATO;TOPIVITAE COMPRIMIDOS RECUBIERTOS 100 mg (TOPIRAMATO);F-22379/16;GALENICUM HEALTH CHILE S.p.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antiepiléptico
408;TOPIRAMATO;TOPIVITAE COMPRIMIDOS RECUBIERTOS 50 mg;F-22380/16;GALENICUM HEALTH CHILE S.p.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antiepiléptico
409;TOPIRAMATO;TOPIVITAE COMPRIMIDOS RECUBIERTOS 25 mg (TOPIRAMATO);F-22381/16;GALENICUM HEALTH CHILE S.p.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antiepiléptico
410;CLOPIDOGREL;CLOPIVITAE COMPRIMIDOS RECUBIERTOS 75 mg (CLOPIDOGREL);F-22129/15;GALENICUM HEALTH CHILE S.p.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antiagregante plaquetario
411;VENLAFAXINA;VENLAVITAE CÁPSULAS CON COMPRIMIDOS RECUBIERTOS DE LIBERACIÓN PROLONGADA 75 mg (VENLAFAXINA);F-22137/15;GALENICUM HEALTH CHILE S.p.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antidepresivo
412;VENLAFAXINA;VENLAVITAE CÁPSULAS CON COMPRIMIDOS RECUBIERTOS DE LIBERACIÓN PROLONGADA 150 mg (VENLAFAXINA);F-22138/15;GALENICUM HEALTH CHILE S.p.A.;EQUIVALENTE TERAPÉUTICO;Sí;Antidepresivo
413;ROSUVASTATINA;ROSUVITAE COMPRIMIDOS RECUBIERTOS 10 mg (ROSUVASTATINA);F-22272/15;GALENICUM HEALTH CHILE S.p.A.;EQUIVALENTE TERAPÉUTICO;Sí;Disminución del colesterol
414;ROSUVASTATINA;ROSUVITAE COMPRIMIDOS RECUBIERTOS 20 mg (ROSUVASTATINA);F-22276/15;GALENICUM HEALTH CHILE S.p.A.;EQUIVALENTE TERAPÉUTICO;Sí;Disminución del colesterol
415;VALSARTÁN/HIDROCLOROTIAZIDA;VALVITAE PLUS 160 /12,5 COMPRIMIDOS RECUBIERTOS ;F-21717/15;GALENICUM HEALTH CHILE S.p.A.;EQUIVALENTE TERAPÉUTICO;Sí;Hipertensión arterial
416;IRBESARTÁN/HIDROCLOROTIAZIDA;IRBEVITAE PLUS 150/12,5 COMPRIMIDOS RECUBIERTOS;F-21784/15;GALENICUM HEALTH CHILE S.p.A.;EQUIVALENTE TERAPÉUTICO;Sí;Hipertensión arterial
417;IRBESARTÁN/HIDROCLOROTIAZIDA;IRBEVITAE PLUS 300/12,5 COMPRIMIDOS RECUBIERTOS;F-21785/15;GALENICUM HEALTH CHILE S.p.A.;EQUIVALENTE TERAPÉUTICO;Sí;Hipertensión arterial
418;IRBESARTÁN/HIDROCLOROTIAZIDA;IRBEVITAE PLUS 300/25 COMPRIMIDOS RECUBIERTOS;F-21786/15;GALENICUM HEALTH CHILE S.p.A.;EQUIVALENTE TERAPÉUTICO;Sí;Hipertensión arterial
419;OLANZAPINA;OLANVITAE COMPRIMIDOS RECUBIERTOS 5 mg (OLANZAPINA);F-21980/15;GALENICUM HEALTH CHILE S.p.A.;EQUIVALENTE TERAPÉUTICO;Sí;Esquizofrenia
420;OLANZAPINA;OLANVITAE COMPRIMIDOS RECUBIERTOS 10 mg (OLANZAPINA);F-21985/15;GALENICUM HEALTH CHILE S.p.A.;EQUIVALENTE TERAPÉUTICO;Sí;Esquizofrenia
421;CELECOXIB;CELEVITAE CÁPSULAS 200  mg;F-23039/16;GALENICUM HEALTH CHILE S.p.A.;EQUIVALENTE TERAPÉUTICO;Sí;Analgésico / Antiinflamatorio
422;FINASTERIDA;FINAVITAE COMPRIMIDOS RECUBIERTOS 5 mg (FINASTERIDA);F-23067/16;GALENICUM HEALTH CHILE S.p.A.;EQUIVALENTE TERAPÉUTICO;Sí;Hiperplasia Prostática Benigna (HPB)
423;ARIPIPRAZOL;ARIVITAE COMPRIMIDOS 10mg (Aripripazol);F-23344/17;GALENICUM HEALTH CHILE S.p.A.;EQUIVALENTE TERAPÉUTICO;Sí;Esquizofrenia
424;ARIPIPRAZOL;ARIVITAE COMPRIMIDOS 15 mg ( ARIPIPRAZOL);F-23345/17;GALENICUM HEALTH CHILE S.p.A.;EQUIVALENTE TERAPÉUTICO;Sí;Esquizofrenia
425;DUTASTERIDA;DUTASVITAE CÁPSULAS BLANDAS 0,5 mg (DUTASTERIDA );F-23154/16;GALENICUM HEALTH CHILE S.p.A.;EQUIVALENTE TERAPÉUTICO;Sí;Hiperplasia Prostática Benigna
426;LEVONORGESTREL;EVITTA  COMPRIMIDOS 1,5 mg (LEVONORGESTREL);F-23471/17;COMERCIAL GEDEON RICHTER (CHILE) LTDA.;EQUIVALENTE TERAPÉUTICO;Sí;Anticonceptivo
427;ETINILESTRADIOL/DROSPIRENONA;ROSINA CD COMPRIMIDOS RECUBIERTOS ;F-22084/15;COMERCIAL GEDEON RICHTER (CHILE) LTDA.;EQUIVALENTE TERAPÉUTICO;Sí;Anticonceptivo
428;DESOGESTREL;TEJANIA COMPRIMIDOS RECUBIERTOS 0,075 mg (DESOGESTREL);F-22297/15;COMERCIAL GEDEON RICHTER (CHILE) LTDA.;EQUIVALENTE TERAPÉUTICO;Sí;Anticonceptivo
429;ETINILESTRADIOL/DROSPIRENONA;JOLIAN COMPRIMIDOS RECUBIERTOS ;F-22441/16;COMERCIAL GEDEON RICHTER (CHILE) LTDA.;EQUIVALENTE TERAPÉUTICO;Sí;Anticonceptivo
430;DIENOGEST/ETINILESTRADIOL;SIBILLA COMPRIMIDOS RECUBIERTOS;F-21395/14;COMERCIAL GEDEON RICHTER (CHILE) LTDA.;EQUIVALENTE TERAPÉUTICO;Sí;Anticonceptivo
431;HIDROXIUREA (HIDROXICARBAMIDA);HIDROXICARBAMIDA CÁPSULAS 500 mg;F-23333/17;LABORATORIO LKM S.p.A.;EQUIVALENTE TERAPÉUTICO;Sí;Cáncer
432;CLORMADINONA/ETINILESTRADIOL;VIORA COMPRIMIDOS RECUBIERTOS;F-21578/14;EXELTIS CHILE S.p.A.;EQUIVALENTE TERAPÉUTICO;Sí;Anticonceptivo
433;ETINILESTRADIOL/DROSPIRENONA;LADEE COMPRIMIDOS RECUBIERTOS;F-21650/15;EXELTIS CHILE S.p.A.;EQUIVALENTE TERAPÉUTICO;Sí;Anticonceptivo
434;LEVONORGESTREL;CERCIORA T COMPRIMIDOS 0,75 mg (LEVONORGESTREL) ;F-22468/16;EXELTIS CHILE S.p.A.;EQUIVALENTE TERAPÉUTICO;Sí;Anticonceptivo
435;ETINILESTRADIOL/DESOGESTREL;DESOGESTREL-ETINILESTRADIOL 150/30 COMPRIMIDOS RECUBIERTOS;F-22723/16;EXELTIS CHILE S.p.A.;EQUIVALENTE TERAPÉUTICO;Sí;Anticonceptivo
436;ETINILESTRADIOL/DESOGESTREL;DESOGESTREL-ETINILESTRADIOL 150/20 COMPRIMIDOS RECUBIERTOS ;F-22672/16;EXELTIS CHILE S.p.A.;EQUIVALENTE TERAPÉUTICO;Sí;Anticonceptivo
437;DESOGESTREL;MIRANDA COMPRIMDIOS RECUBIERTOS 0,075 mg;F-22625/16;EXELTIS CHILE S.p.A.;EQUIVALENTE TERAPÉUTICO;Sí;Anticonceptivo
438;CLORMADINONA/ETINILESTRADIOL;VIORA CD COMPRIMIDOS RECUBIERTOS;F-22648/16;EXELTIS CHILE S.p.A.;EQUIVALENTE TERAPÉUTICO;Sí;Anticonceptivo
439;ETINILESTRADIOL/GESTODENO;GESTODENO/ETINILESTRADIOL 75/20 COMPRIMIDOS ;F-22829/16;EXELTIS CHILE S.p.A.;EQUIVALENTE TERAPÉUTICO;Sí;Anticonceptivo
440;ETINILESTRADIOL/LEVONORGESTREL;VONILLE CD COMPRIMIDOS RECUBIERTOS;F-22781/16;EXELTIS CHILE S.p.A.;EQUIVALENTE TERAPÉUTICO;Sí;Anticonceptivo
441;ETINILESTRADIOL/GESTODENO;GESTODENO/ETINILESTRADIOL 75/30 COMPRIMIDOS;F-22750/16;EXELTIS CHILE S.p.A.;EQUIVALENTE TERAPÉUTICO;Sí;Anticonceptivo
442;ETINILESTRADIOL/LEVONORGESTREL;VONILLE 20 COMPRIMIDOS RECUBIERTOS;F-22757/16;EXELTIS CHILE S.p.A.;EQUIVALENTE TERAPÉUTICO;Sí;Anticonceptivo
443;ETINILESTRADIOL/DROSPIRENONA;LADEE 20 COMPRIMIDOS RECUBIERTOS;F-21659/15;EXELTIS CHILE S.p.A.;EQUIVALENTE TERAPÉUTICO;Sí;Anticonceptivo
444;DIENOGEST;DALGIET COMPRIMIDOS 2 mg (DIENOGEST);F-21673/15;EXELTIS CHILE S.p.A.;EQUIVALENTE TERAPÉUTICO;Sí;Anticonceptivo
445;DIENOGEST/ETINILESTRADIOL;DANIELE COMPRIMIDOS RECUBIERTOS;F-21685/15;EXELTIS CHILE S.p.A.;EQUIVALENTE TERAPÉUTICO;Sí;Anticonceptivo
446;AZITROMICINA;AZITROMICINA COMPRIMIDOS RECUBIERTOS 500 mg;F-22082/15;BLUEPHARMA CHILE S.p.A.;EQUIVALENTE TERAPÉUTICO;Suspendido;Antibiótico
447;IRBESARTÁN;IRBESARTAN COMPRIMIDOS RECUBIERTOS 300 mg;F-22363/15;BLUEPHARMA CHILE S.p.A.;EQUIVALENTE TERAPÉUTICO;Suspendido;Hipertensión arterial
448;IRBESARTÁN;IRBESARTAN COMPRIMIDOS RECUBIERTOS 150 mg;F-22364/15;BLUEPHARMA CHILE S.p.A.;EQUIVALENTE TERAPÉUTICO;Suspendido;Hipertensión arterial
449;CLARITROMICINA;CLARITROMICINA COMPRIMIDOS RECUBIERTOS 250 mg;F-23355/17;BLUEPHARMA CHILE S.p.A.;EQUIVALENTE TERAPÉUTICO;Suspendido;Antibiótico
450;CLARITROMICINA;CLARITROMICINA COMPRIMIDOS RECUBIERTOS 500 mg;F-23133/16;BLUEPHARMA CHILE S.p.A.;EQUIVALENTE TERAPÉUTICO;Suspendido;Antibiótico
